date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2020-04-30,7196.75,7196.75,16.699047678992862,0.0853787658096738,0.0853787658096738,-0.6005850161236697,0.1209199434442397,0.306716682,-0.9,0.4549488399999999,0.6584550499999999,1.6732442574443962,-8.4,5.123154395012027,2.143520320725,0.1349797432953556
2020-05-31,7422.2,7422.2,28.527499961853028,0.0308459739634336,0.0308459739634336,0.5355168404027957,-0.0244006874593665,0.34540471175,-0.8,0.0109758332,0.540902445,2.0186489691943965,-9.2,5.134130228212027,2.684422765725,0.1593004907828555
2020-06-30,7610.5,7610.5,38.31363608620384,0.025053363547661,0.025053363547661,0.294937333414532,0.0198522795327237,0.4856151199999999,-0.8,0.608931305,0.6342127049999999,2.504264089194396,-10.000000000000002,5.743061533212027,3.318635470725,0.3914902732828553
2020-07-31,7647.0,7647.0,40.76590919494629,0.0047845413245042,0.0047845413245042,0.0620403067847412,0.0290888139050696,0.1300441755,0.8,-0.098708384885,0.5816163799999999,2.634308264694396,-9.2,5.644353148327028,3.900251850725,0.7447283159366056
2020-08-31,7748.0,7748.0,42.38809512910389,0.0131213314826617,0.0131213314826617,0.039021374367405,0.0058635185408659,-0.06896946,-0.4,0.15495816629275,-0.36535491,2.565338804694396,-9.6,5.799311314619778,3.5348969407249995,0.574886765009793
2020-09-30,7993.75,7993.75,39.62571407499768,0.031225240800266,0.031225240800266,-0.0673892947009737,0.0336838881903444,0.1779145924999999,-0.6,0.7882034849999999,0.28477378,2.7432533971943966,-10.2,6.587514799619778,3.819670720725,0.7376097293847933
2020-10-31,8063.0,8063.0,39.55454531582919,0.0086257093578687,0.0086257093578687,-0.0017976394338998,0.0086283278225292,0.3619399275,-0.6,0.7750297,0.58310755,3.105193324694397,-10.8,7.362544499619778,4.402778270724999,1.0176290237597934
2020-11-30,8403.6,8403.6,41.34650039672852,0.0413744897644505,0.0413744897644505,0.0443071707721705,0.0384221968125332,0.123715015,0.6,0.78613725,0.59626722,3.2289083396943967,-10.2,8.14868174961978,4.999045490724999,1.5441588950097935
2020-12-31,8336.25,8336.25,47.06818147139116,-0.0080467105029562,-0.0080467105029562,0.1296094359160138,-0.0132106989716147,-0.2156179545,0.4,0.82017425,0.2260188149999999,3.013290385194397,-9.8,8.968855999619779,5.225064305724999,1.8518026726347931
2021-01-31,8257.2,8257.2,52.1021055924265,-0.0095279279500815,-0.0095279279500815,0.1016081422751606,-0.0115438227888195,-0.36104393788236,0.7,0.2730960484999999,0.156091215,2.652246447312037,-9.1,9.241952048119778,5.381155520724999,2.0438385040392038
2021-02-28,8961.0,8961.0,59.06105262354801,0.0817962808877847,0.0817962808877847,0.1253663367243511,0.0774974927195153,-0.4458535495331,0.7,0.0317628527114615,0.053233105,2.2063928977789367,-8.400000000000002,9.27371490083124,5.434388625724999,2.128624106083793
2021-03-31,9160.25,9160.25,62.35739135742188,0.02199164298794,0.02199164298794,0.0543105122206997,0.0213225083561191,-0.1986503574999999,0.4,0.7392487050000001,0.618226065,2.0077425402789366,-8.000000000000002,10.01296360583124,6.052614690724999,2.518330209208793
2021-04-30,8722.75,8722.75,61.70380982898531,-0.048938915714368,-0.048938915714368,-0.0105365346911892,-0.0453368567002912,0.0453144474999999,0.7,0.4172831,0.099458258,2.0530569877789366,-7.300000000000002,10.43024670583124,6.152072948724999,2.8338441605837934
2021-05-31,8594.8,8594.8,65.15699977874756,-0.0147771859542178,-0.0147771859542178,0.0544540621241029,-0.0189651256094268,0.1154862625,0.3,0.1941854311424,0.643521055,2.168543250278937,-7.000000000000002,10.624432136973638,6.795594003724999,3.147142347744393
2021-06-30,8452.75,8452.75,71.3527287569913,-0.0166655370107147,-0.0166655370107147,0.0908358490959369,-0.0214772443680666,-0.5458057210925,0.7,0.826734605,0.11846924578355,1.622737529186437,-6.300000000000002,11.45116674197364,6.914063249508549,3.421991880167156
2021-07-31,8555.5,8555.5,72.43047659737724,0.0120825187791666,0.0120825187791666,0.0149915704371741,0.0160807012300593,-0.2011938212265,0.7,0.1803081,0.07843525975,1.421543707959937,-5.600000000000001,11.631474841973638,6.992498509258549,3.611379264798031
2021-08-31,8407.2,8407.2,67.71136318553577,-0.0174858694206392,-0.0174858694206392,-0.0673731462946447,-0.0098779683340422,-0.0012069826924999,0.6,0.1791116406733635,0.17055878334,1.4203367252674368,-5.000000000000002,11.810586482647002,7.163057292598549,3.848495125128246
2021-09-30,9194.0,9194.0,71.54476202101935,0.0894626158147868,0.0894626158147868,0.0550692840682014,0.084221775333517,-0.428971285704299,0.8,0.060619331326563,0.638258575,0.9913654395631376,-4.200000000000002,11.871205813973566,7.801315867598549,4.115971780283813
2021-10-31,9193.6,9193.6,81.22285752069382,-4.3507581203527934e-05,-4.3507581203527934e-05,0.1268734080458982,-0.0074522234216693,-0.48805115001,0.7,0.79508565,0.1180571394999999,0.5033142895531377,-3.5000000000000018,12.666291463973566,7.919373007098549,4.397244690156313
2021-11-30,8373.0,8373.0,78.653809320359,-0.0934953465805374,-0.0934953465805374,-0.0321406419584819,-0.0838946168663906,0.060719686215,0.7,0.1245685035365,0.091591026875,0.5640339757681377,-2.8000000000000016,12.790859967510066,8.01096403397355,4.641464494312938
2021-12-31,8144.5,8144.5,71.69000070745295,-0.027669390406773,-0.027669390406773,-0.0927047844236916,-0.0187144664603565,-0.4217979807837499,0.7,0.88135318,0.16521395258,0.1422359949843877,-2.1000000000000014,13.672213147510066,8.17617798655355,4.972656782262001
2022-01-31,8380.75,8380.75,82.97900009155273,0.0285945564803729,0.0285945564803729,0.1462362871057774,0.0145013661973183,-0.2150107475,0.4,0.2378432904084899,0.135792771315,-0.0727747525156122,-1.7000000000000015,13.910056437918556,8.31197075786855,5.1123131108178725
2022-02-28,8513.25,8513.25,91.62894680625514,0.0156863640255267,0.0156863640255267,0.0991596700883832,0.0130614176610153,-0.291044196692825,0.7,0.210748563336999,0.11750077265,-0.3638189492084372,-1.0000000000000016,14.120805001255556,8.429471530518551,5.2966143956414165
2022-03-31,8847.0,8847.0,108.26217385996942,0.0384546451798275,0.0384546451798275,0.1668085862323947,0.0342126108026857,-0.545688053825,0.6,0.2976040008899,0.09739222215,-0.9095070030334372,-0.4000000000000016,14.418409002145454,8.526863752668552,5.408941437945142
2022-04-30,8698.25,8698.25,101.64049949645997,-0.0169565624992582,-0.0169565624992582,-0.0631137483507231,-0.0082596784503233,-0.41858402337,-0.4,0.129017852,0.1207577446,-1.3280910264034371,-0.8000000000000016,14.547426854145456,8.647621497268553,5.2667393312526425
